Global Data Model,,Attribute Definitions for Business (ADB) Release 2.11,,,,Business Message Standard (BMS) Information (v3.1.35),,,,,"Associated Code List
Only a subset of code lists are included in the GDM Code Lists tab. Except as noted, all codelists can be found in the GS1 GDSN Navigator [https://navigator.gs1.org]",,,,,,,,"Market Stage Indicator

All data may be exchanged as preliminary data prior to being final.",,,,,,,Change Information,,,
YES,3704,Minimum Days of Shelf Life from Production,The seller's determination of the minimum number of calendar days from the production date to the expiration date.,The seller guarantees 1/2 of the shelf life which equals 60 days at the time of arrival to the buyer. The buyer compares the production date on the packaging to the current date at time of arrival to ensure that at least 60 days remain.,Used by the buyer for quality and inventory control workflows/business processes.,minimumTradeItemLifespanFromTimeOfProduction,"The period of day, guaranteed by the manufacturer, before the expiration date of the product, based on the production.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_lifespan:xsd:3' and local-name()='tradeItemLifespanModule']/tradeItemLifespan/minimumTradeItemLifespanFromTimeOfProduction,tradeItemLifespanModule/tradeItemLifespan/minimumTradeItemLifespanFromTimeOfProduction,NO,not applicable,,Global,Global,Global,Global,Global,Marketing & Consumer Facing,YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3709,Usage Period After Opening,The period after opening where the product is still safe to be used by the consumer.,Image of a cosmetic product with a Period After Opening Symbol (reference https://www.google.com/search?q=PAO-Symbol&client=firefox-b-d&channel=crow&source=lnms&tbm=isch&sa=X&ved=0ahUKEwj4kNCfga3jAhUEJVAKHRzvDdMQ_AUIECgB&biw=1920&bih=944),Used by the seller to communicate to the buyer and consumer the useful lifetime of a product after a package has been opened for the first time.,itemPeriodSafeToUseAfterOpening,The period after the opening where the product is still safe to be used. the period of time after opening that the product may be used without any harm to the consumer. This mention MUST take the form of number of months or number of years for example 50 MON.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_lifespan:xsd:3' and local-name()='tradeItemLifespanModule']/tradeItemLifespan/itemPeriodSafeToUseAfterOpening,tradeItemLifespanModule/tradeItemLifespan/itemPeriodSafeToUseAfterOpening,YES,not applicable,,N/A,Regional,N/A,N/A,N/A,Marketing & Consumer Facing,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,3721,Depth/Length,"The depth or length measurement, with its unit of measure, of the item (such as product, case, pallet) according to the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","• Image of consumer units showing the directional measurement of depth
• Image of logistic unit showing the directional measurement of depth","Used to create planograms for store shelving in conjunction with Width and Height.

Used to fill or optimise truckloads when shipping in conjunction with Width and Height.

Used to determine the space in a storage facility in conjunction with Width and Height.",depth,"The depth of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/depth,tradeItemMeasurementsModule/tradeItemMeasurements/depth,YES,not applicable,,Global,Global,Global,Global,Global,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Preliminary at List but must be Final at Order,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,3725,Height,"The vertical measurement, with its unit of measure, of the item (such as product, case, pallet) according to the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","• Image of consumer units showing the directional measurement of height.
• Image of a pallet of cases showing the directional measurement of height.","Used to create planograms for store shelving in conjunction with Width and Depth/Length.

Used to fill or optimise truckloads when shipping in conjunction with Width and Depth/Length.

Used to determine the space in a storage facility in conjunction with Width and Depth/Length.",height,"The height of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/height,tradeItemMeasurementsModule/tradeItemMeasurements/height,YES,not applicable,,Global,Global,Global,Global,Global,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Preliminary at List but must be Final at Order,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,3733,Net Content,The quantity (or quantities) of the product contained in the package along with its unit of measure typically printed on the label for the country or market where the product is sold.,"750 ml, 2 lbs, 100 g, 5 pieces

An image of a bottle of water, highlighting the net content.","Used to inform the consumer of the contained amount of the product. Also used for product/price comparison.
Often defined by regulation, which may be different by country and category (e.g., liquids, eggs, concentrates).",netContent,"The amount of the trade item contained by a package, usually as claimed on the label. For example, Water 750ml - net content = ""750 MLT"" ; 20 count pack of diapers, net content = ""20 ea."". In case of multi-pack, indicates the net content of the total trade item. For fixed value trade items use the value claimed on the package, to avoid variable fill rate issue that arises with some trade item which are sold by volume or weight, and whose actual content may vary slightly from batch to batch. In case of variable quantity trade items, indicates the average quantity.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/netContent,tradeItemMeasurementsModule/tradeItemMeasurements/netContent,YES,not applicable,,Global,Global,Global,Global,Global,"Contents, Weights & Dimensions",YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,3739,Width,"The horizontal measurement, with its unit of measure, of the item (such as product, case, pallet) according to the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","• Image of consumer units showing the directional measurement of width.
• Image of logistic unit showing the directional measurement of width.","Used create planograms for store shelving in conjunction with Height and Depth/Length.

Used to fill or optimise truckloads when shipping in conjunction with Height and Depth/Length.

Used to determine the space in a storage facility in conjunction with Height and Depth/Length.",width,"The width of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/width,tradeItemMeasurementsModule/tradeItemMeasurements/width,YES,not applicable,,Global,Global,Global,Global,Global,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Preliminary at List but must be Final at Order,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3741,Net Content Statement,"The literal reproduction of the net content(s) as displayed on the product packaging.
","• An image of multiple pack of six bottles of water. Net content in volume and additional net content is six bottles. 
• Using the net content statement for toilet tissue.    ","Used to declare the entire net content statement; often used for multi-pack products and food service products.
Used to communicate this information to the consumer on ecommerce websites or apps.",netContentStatement,"The statement corresponding to the net content descriptions as stated on the packaging (e.g. ""4 x 100 gr = 400 gr"").",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/netContentStatement,tradeItemMeasurementsModule/tradeItemMeasurements/netContentStatement,YES,not applicable,,Regional,Regional,Regional,Regional,Regional,"Contents, Weights & Dimensions",YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3759,Additional Dimension Depth/Length,"The depth or length measurement of the dimensions of the physical form of the product in or out of packaging, including its unit of measure, which may be in accordance with the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","Image of the following showing the directional measurement of  depth/length for each:
• Retail Display
• Out of Package
• Display Item Hanging from Shelf (e.g. dimension of a clip strip)
• Display Item Standing (e.g. product that is assembled and standing on the floor, such as dimensions of furniture or a bicycle)","Used to create planograms for store shelving in conjunction with Additional Dimension Width and Additional Dimension Height.

Used by the buyer to inform the consumer for search and discovery.",depth,"The depth of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/additionalTradeItemDimensions/depth,tradeItemMeasurementsModule/tradeItemMeasurements/additionalTradeItemDimensions/depth,YES,not applicable,,Regional,Regional,Regional,Regional,N/A,"Contents, Weights & Dimensions",YES,Preliminary,YES,Final,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,3761,Additional Dimension Type Code,The code that describes additional  dimensions of the physical form of the product in or out of packaging. May be related to retail display.,"Image of the following:
• Retail Display
• Out of Package
• Display Item Hanging from Shelf (e.g. dimension of a clip strip)
• Display Item Standing (e.g. product that is assembled and standing on the floor, such as dimensions of furniture or a bicycle)","Used by the buyer for assortment and space planning.

Used by the buyer to inform the consumer for search and discovery.

Used in conjunction with Additional Dimension Depth/Length, Additional Dimension Width and Additional Dimension Height.
",dimensionTypeCode,"Depicts certain measurement scenarios (e.g. Retail Display, Out of package) used for measurement.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/additionalTradeItemDimensions/dimensionTypeCode,tradeItemMeasurementsModule/tradeItemMeasurements/additionalTradeItemDimensions/dimensionTypeCode,YES,DimensionTypeCode,81,Regional,Regional,Regional,Regional,N/A,"Contents, Weights & Dimensions",YES,Preliminary,YES,Final,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,3762,Additional Dimension Height,"The height measurement of the dimensions of the physical form of the product in or out of packaging, including its unit of measure, which may be in accordance with the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","Image of the following showing the directional measurement of  height for each:
• Retail Display
• Out of Package
• Display Item Hanging from Shelf (e.g. dimension of a clip strip)
• Display Item Standing (e.g. product that is assembled and standing on the floor, such as dimensions of furniture or a bicycle)","Used to create planograms for store shelving in conjunction with Additional Dimension Width and Additional Dimension Depth/Length.

Used by the buyer to inform the consumer for search and discovery.",height,"The height of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/additionalTradeItemDimensions/height,tradeItemMeasurementsModule/tradeItemMeasurements/additionalTradeItemDimensions/height,YES,not applicable,,Regional,Regional,Regional,Regional,N/A,"Contents, Weights & Dimensions",YES,Preliminary,YES,Final,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,3764,Additional Dimension Width,"The width measurement of the dimensions of the physical form of the product in or out of packaging, including its unit of measure, which may be in accordance with the GS1 Package and Product Measurement Standard (https://www.gs1.org/standards/gs1-package-and-product-measurement-standard/current-standard).","Image of the following showing the directional measurement of  width for each:
• Retail Display
• Out of Package
• Display Item Hanging from Shelf (e.g. dimension of a clip strip)
• Display Item Standing (e.g. product that is assembled and standing on the floor, such as dimensions of furniture or a bicycle)","Used to create planograms for store shelving in conjunction with Additional Dimension Height and Additional Dimension Depth/Length.

Used by the buyer to inform the consumer for search and discovery.",width,"The width of the trade item, as measured according to the GS1 Package and Product Measurement Standard. If the trade item is a unit load, include the shipping platform unless it is excluded according to the platformTypeCode chosen.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/additionalTradeItemDimensions/width,tradeItemMeasurementsModule/tradeItemMeasurements/additionalTradeItemDimensions/width,YES,not applicable,,Regional,Regional,Regional,Regional,N/A,"Contents, Weights & Dimensions",YES,Preliminary,YES,Final,YES,Final,,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,3775,Drained Weight,The weight of the product when drained of its liquid as stated on the product label.,Show an image of pickles in a jar then with the pickles drained on a scale.,Used to calculate the price per unit of measure accurately for the consumer when the liquid is no longer part of the product.,drainedWeight,"The weight of the trade item when drained of its liquid. For example 225 ""grm"", Jar of pickles in vinegar. Applies to defined bricks of GCI Global trade item Classification - Mainly food trade item. Has to be associated with a valid UoM.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/tradeItemWeight/drainedWeight,tradeItemMeasurementsModule/tradeItemMeasurements/tradeItemWeight/drainedWeight,YES,not applicable,,Regional,N/A,N/A,N/A,N/A,"Contents, Weights & Dimensions",YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
YES,3777,Gross Weight,The total weight of the product including the weight of all its packaging materials.,"Image of a bill of lading showing gross weight, or packing slip showing gross weight","Used by the seller and the buyer to manage logistics, storage, self-checkout, safety limitations and truckload optimisation.",grossWeight,"Used to identify the gross weight of the trade item. The gross weight includes all packaging materials of the trade item. At pallet level the trade item, grossWeight includes the weight of the pallet itself. For example, ""200 GRM"", value - total pounds, total grams, etc. Has to be associated with a valid UOM.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/tradeItemWeight/grossWeight,tradeItemMeasurementsModule/tradeItemMeasurements/tradeItemWeight/grossWeight,YES,not applicable,,Global,Global,Global,Global,Global,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Preliminary at List but must be Final at Order.,"Update

Update","WR-22-177

WR-23-231","Add Market Stage Indicator information.
Update Market Stages Remarks","2.6.1

2.8"
NO,3779,Net Weight,The weight of the product excluding the weight of all its packaging materials.,"Case:
• Net content: [empty]
• Net weight: 10 KGM (kilogram)
• Quantity of next lower level trade item: 5

Base:
• Net content: 1 H87 (piece)
• Net weight: 2 KGM (kilogram)",Used by the buyer for production planning and reporting purposes (mainly at case level). In particular it is used for variable weight products in ensuring that suppliers are providing the buyer with the agreed upon weights. This may be used in instances where there is no declared weight on the package.,netWeight,Used to identify the net weight of the trade item. Net weight excludes any packaging materials. Has to be associated with a valid UoM.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_measurements:xsd:3' and local-name()='tradeItemMeasurementsModule']/tradeItemMeasurements/tradeItemWeight/netWeight,tradeItemMeasurementsModule/tradeItemMeasurements/tradeItemWeight/netWeight,YES,not applicable,,Regional,Regional,Regional,Regional,N/A,"Contents, Weights & Dimensions",YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,7218,Size Description,A description of the size of the product.,"For a pack of apples with diameter range ""70-80 mm"" on the label, Size Description = ""70-80 mm"".",Used by the buyer to communicate to the consumer detailed information about the product's size.,descriptiveSizeDimension,The textual representation of the size dimension specified by the size type.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_size:xsd:3' and local-name()='tradeItemSizeModule']/nonPackagedSizeDimension/descriptiveSizeDimension,tradeItemSizeModule/nonPackagedSizeDimension/descriptiveSizeDimension,YES,not applicable,,Global,N/A,N/A,N/A,N/A,Marketing & Consumer Facing,YES,Preliminary,YES,Preliminary,YES,Final,,"Update

Update","WR-22-177

WR-23-299","Add Market Stage Indicator information
Change BMS ID from 3800 to 7218, and update ADB Business Example information.","2.6.1

2.8"
NO,3804,Product Temperature Condition Code,The code used to identify the state of the product when purchased by the consumer. ,"• thawed
• frozen
• deep-frozen
• fresh","Used to communicate to the consumer the condition of the product when purchased.
",tradeItemTemperatureConditionTypeCode,The condition of the product sold to the end consumer for example thawed or frozen.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_temperature_information:xsd:3' and local-name()='tradeItemTemperatureInformationModule']/tradeItemTemperatureConditionTypeCode,tradeItemTemperatureInformationModule/tradeItemTemperatureConditionTypeCode,YES,TradeItemTemperatureConditionTypeCode,347,Regional,N/A,N/A,Regional,N/A,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Needed at Order stage for planning purposes.,Update,"WR-21-247;
WR-22-177","Remove the NoAm Region from all applicable product categories.;
Add Market Stage Indicator information",2.1; 2.6.1
NO,3820,Maximum Temperature,"The maximum temperature that a product can not exceed during an activity as defined by the manufacturer without affecting product safety, quality and/or usage.","• Image of a chocolate candy in transportation in a refrigerated truck
• Usage of spray paint",Used to communicate to the buyer or consumer the maximum temperature for quality and safety for a specific activity in conjunction with Temperature Activity Code.,maximumTemperature,The maximum temperature that a trade item can not exceed as defined by the manufacturer without affecting product safety or quality.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_temperature_information:xsd:3' and local-name()='tradeItemTemperatureInformationModule']/tradeItemTemperatureInformation/maximumTemperature,tradeItemTemperatureInformationModule/tradeItemTemperatureInformation/maximumTemperature,YES,not applicable,,Global,Global,Global,Global,N/A,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Needed at Order stage for planning purposes.,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3826,Minimum Temperature,"The minimum temperature that a product can not go below during an activity as defined by the manufacturer without affecting product safety, quality and/or usage.","• Usage of spray paint 
• Image of a single-use dishwasher detergent packet - for transportation",Used to communicate to the buyer or consumer the minimum temperature for quality and safety for a specific activity in conjunction with Temperature Activity Code.,minimumTemperature,The minimum temperature that a trade item can be held below defined by the manufacturer without affecting product safety or quality.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_temperature_information:xsd:3' and local-name()='tradeItemTemperatureInformationModule']/tradeItemTemperatureInformation/minimumTemperature,tradeItemTemperatureInformationModule/tradeItemTemperatureInformation/minimumTemperature,YES,not applicable,,Global,Global,Global,Global,N/A,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Needed at Order stage for planning purposes.,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3830,Temperature Activity Code,The code that indicates the activity for which the maximum and minimum temperatures are applicable.,See maximum and minimum temperature attributes.,Used to define/communicate the activity for which the min/max temperatures apply.,temperatureQualifierCode,Code qualifying the type of a temperature requirement for example Storage.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:trade_item_temperature_information:xsd:3' and local-name()='tradeItemTemperatureInformationModule']/tradeItemTemperatureInformation/temperatureQualifierCode,tradeItemTemperatureInformationModule/tradeItemTemperatureInformation/temperatureQualifierCode,NO,TemperatureQualifierCode,314,Global,Global,Global,Global,N/A,"Contents, Weights & Dimensions",YES,See Remarks,YES,Final,YES,Final,Needed at Order stage for planning purposes.,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3894,United Nations Dangerous Goods Number,"The four-digit number assigned by the United Nations Committee of Experts on the transport of dangerous goods that identifies dangerous goods, such as explosives, flammable liquids and toxic substances.","• For UN# 2074 = ACRYLAMIDE,SOLIDS
• For UN# 1993 = FLAMMABLE LIQUID, N.O.S.","Used to identify dangerous goods when transporting the product internationally.

Used to govern information such as proper shipping name, kind of packaging that may be used, kind of transport and rules that apply to transport of the materials.",unitedNationsDangerousGoodsNumber,"The four-digit number assigned by the United Nations Committee of Experts on the Transport of Dangerous Goods to classify a substance or a particular groups of substances. Abbreviation: UNDG Number.  
Recommend to use codes listed in the latest edition of the UN Recommendations on the Transport of Dangerous Goods.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:transportation_hazardous_classification:xsd:3' and local-name()='transportationHazardousClassificationModule']/transportationClassification/regulatedTransportationMode/hazardousInformationHeader/hazardousInformationDetail/unitedNationsDangerousGoodsNumber,transportationHazardousClassificationModule/transportationClassification/regulatedTransportationMode/hazardousInformationHeader/hazardousInformationDetail/unitedNationsDangerousGoodsNumber,NO,not applicable,,N/A,Regional,N/A,N/A,N/A,"Compliance, Regulatory & Import Classification",YES,Final,YES,Final,NO,Final,Needed at Order stage if retailer is planning the transportation.,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3908,Variable Measure Indicator,The indicator that specifies whether the product content is variable.,"• Image of two steaks, one small, one larger priced according to the actual weight
• A case of 10 chickens in a box all roughly the same size
• A block of cheese with a weight specified vs. a block of cheese that varies in weight

Make sure we have an example of each kind (e.g. weight, length, volume)",Used to inform the buyer whether the product varies by quantity or amount.,isTradeItemAVariableUnit,"Indicates that an article is not a fixed quantity, but that the quantity is variable. Can be weight, length, volume. trade item is used or traded in continuous rather than discrete quantities.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:variable_trade_item_information:xsd:3' and local-name()='variableTradeItemInformationModule']/variableTradeItemInformation/isTradeItemAVariableUnit,variableTradeItemInformationModule/variableTradeItemInformation/isTradeItemAVariableUnit,NO,not applicable,,Global,N/A,N/A,Global,N/A,Hierarchy,YES,Final,YES,Final,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,3909,Loose or Pre-Packed Code,The code which informs the buyer whether the product is pre-packed or loose. This applies to products that are sold by variable measure.,"• Apples: can be loose or pre-packed in a bag
• A deli meat like a turkey
• other fresh foods could be examples",Used to provide information to the buyer of how a product that varies in weight will be packed. Used to help with shelf placement in the store.,variableTradeItemTypeCode,Indicator to show whether product is loose or pre-packed.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:variable_trade_item_information:xsd:3' and local-name()='variableTradeItemInformationModule']/variableTradeItemInformation/variableTradeItemTypeCode,variableTradeItemInformationModule/variableTradeItemInformation/variableTradeItemTypeCode,YES,VariableTradeItemTypeCode,351,Regional,N/A,N/A,N/A,N/A,Hierarchy,YES,Final,YES,Final,YES,Final,,Update,"WR-21-385;
WR-22-177","Add to Detailed Conditional Reason ""and Variable Measure Indicator is 'true'"".;
Add Market Stage Indicator information",2.3; 2.6.1
NO,5872,Nutrient Basis Description,The description or additional information of the serving size for the product.,Cereal with instruction for 1/2 cup cereal alone and 1/2 cup of cereal with 1/2 cup skim milk.,Used to inform the consumer of the recommended serving size and any additional information upon which the nutrients and energy are based.,nutrientBasisQuantityDescription,Additional free text information needed to correctly express nutrient basis quantity for example per bottle (100 ml).,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:nutritional_information:xsd:3' and local-name()='nutritionalInformationModule']/nutrientHeader/nutrientBasisQuantityDescription,nutritionalInformationModule/nutrientHeader/nutrientBasisQuantityDescription,YES,not applicable,,Regional,N/A,N/A,Regional,N/A,Nutritional Facts,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
NO,5907,Feed Additive Statement,"The list of additives used in animal nutrition for purposes of improving the quality of feed and the quality of food from animal origin, or to improve the animals’ performance and health.","Additives per kg: Nutritional additives: Vitamin A (9181 IU), vitamin C (535mg), vitamin D3 (1013 IU), vitamin E (1350mg), biotin (0.49mg), copper sulphate pentahydrate (22.8mg), L-carnitine (220mg), manganese-(II)-sulphate monohydrate (159mg), potassium iodide (1.9mg), sodium selenite (0.43mg), taurine (4216mg), zinc sulphate monohydrate (425mg).",Used to inform consumers of the additives used in the product.,feedAdditiveStatement,"List of the animal feed composition data, based on the ingredients contained in the feed, as governed by local rules and regulations.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemInformation/extension/*[namespace-uri()='urn:gs1:gdsn:animal_feeding:xsd:3' and local-name()='animalFeedingModule']/feedAdditiveStatement,animalFeedingModule/feedAdditiveStatement,YES,not applicable,,N/A,N/A,Regional,N/A,N/A,Category Specific,NO,Preliminary,NO,Preliminary,YES,Final,,Update,WR-22-177,Add Market Stage Indicator information,2.6.1
